ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Countries,Family_ID,Language_ID
sapo1251,Sapo,Africa,5.69555,-8.49229,sapo1251,krn,LR,atla1278,
glar1241,Glaro-Twabo,Africa,5.23264,-7.50317,glar1241,glr,CI;LR,atla1278,
daho1238,Daho-Doo,Africa,5.72458,-7.3558,daho1238,das,CI;LR,atla1278,
glio1241,Glio-Oubi,Africa,5.39966,-7.50585,glio1241,oub,CI;LR,atla1278,
west2488,Western Krahn,Africa,6.14415,-8.40954,west2488,krw,CI;LR,atla1278,
weso1238,Wè Southern,Africa,6.50013,-7.63427,weso1238,gxx,CI;LR,atla1278,
wewe1238,Wè Western,Africa,6.36463,-8.40234,wewe1238,wec,CI;LR,atla1278,
nyeo1239,Nyeo,Africa,,,nyeo1239,,,atla1278,weso1238
neao1241,Neao,Africa,,,neao1241,,,atla1278,weso1238
zagn1242,Zagna,Africa,,,zagn1242,,,atla1278,weso1238
zaaa1238,Zaa,Africa,,,zaaa1238,,,atla1278,weso1238
beuu1238,Beu,Africa,,,beuu1238,,,atla1278,weso1238
gboo1246,Gboo,Africa,,,gboo1246,,,atla1278,weso1238
fleo1238,Fleo,Africa,,,fleo1238,,,atla1278,weso1238
zagn1241,Zagne,Africa,,,zagn1241,,,atla1278,weso1238
zibi1242,Zibiao,Africa,,,zibi1242,,,atla1278,weso1238
kaor1241,Kaoro,Africa,,,kaor1241,,,atla1278,wewe1238
nidr1238,Nidrou,Africa,,,nidr1238,,,atla1278,wewe1238
kaba1280,Kabade,Africa,,,kaba1280,,,atla1278,sapo1251
waya1266,Waya,Africa,,,waya1266,,,atla1278,sapo1251
juar1239,Juarzon,Africa,,,juar1239,,,atla1278,sapo1251
nomo1238,Nomopo,Africa,,,nomo1238,,,atla1278,sapo1251
putu1242,Putu,Africa,,,putu1242,,,atla1278,sapo1251
sink1244,Sinkon,Africa,,,sink1244,,,atla1278,sapo1251
glar1242,Glaro,Africa,,,glar1242,,,atla1278,glar1241
twab1238,Twabo,Africa,,,twab1238,,,atla1278,glar1241
kpea1238,Kpeaply,Africa,,,kpea1238,,,atla1278,west2488
gbar1247,Gbarbo,Africa,,,gbar1247,,,atla1278,west2488
gbae1238,Gbaeson,Africa,,,gbae1238,,,atla1278,west2488
ploo1238,Plo,Africa,,,ploo1238,,,atla1278,west2488
gbor1242,Gborbo,Africa,,,gbor1242,,,atla1278,west2488
pewa1238,Pewa,Africa,,,pewa1238,,,atla1278,west2488
biai1238,Biai,Africa,,,biai1238,,,atla1278,west2488
gboo1245,Gbo (Western Krahn),Africa,,,gboo1245,,,atla1278,west2488
nucl1418,Bassa,Africa,7.27501,-11.543,nucl1418,bsq,LR;SL,atla1278,
dewo1238,Dewoin,Africa,6.56113,-10.9076,dewo1238,dee,LR,atla1278,
gbii1242,Gbii,Africa,5.87021,-8.9346,gbii1242,ggb,LR,atla1278,
cent2040,Central Bassa,Africa,,,cent2040,,,atla1278,nucl1418
rive1258,Rivercess Bassa,Africa,,,rive1258,,,atla1278,nucl1418
gbas1238,Gba Sor,Africa,,,gbas1238,,,atla1278,nucl1418
hwen1238,Hwen Gba Kon,Africa,,,hwen1238,,,atla1278,nucl1418
gbor1241,Gbor,Africa,,,gbor1241,,,atla1278,nucl1418
maba1271,Mabahn,Africa,,,maba1271,,,atla1278,nucl1418
kplo1238,Kplor,Africa,,,kplo1238,,,atla1278,gbii1242
dorb1243,Dorbor,Africa,,,dorb1243,,,atla1278,gbii1242
mobu1235,Mobumrin Aizi,Africa,5.26847,-4.47303,mobu1235,ahm,CI,atla1278,
tiag1235,Tiagbamrin Aizi,Africa,5.28022,-4.62352,tiag1235,ahi,CI,atla1278,
gura1261,Gur,,,,gura1261,,,atla1278,
senu1239,Senufo,,,,senu1239,,,atla1278,
came1255,Cameroun-Ubangian,,,,came1255,,,atla1278,
gbay1279,Gbaya-Manza-Ngbaka,,,,gbay1279,,,atla1278,
buak1234,Bua-Kim-Day,,,,buak1234,,,atla1278,
kamm1249,Kam,Africa,8.305,11.05611111,kamm1249,kdx,NG,atla1278,
uncl1526,Unclassified North Volta-Congo,,,,uncl1526,,,atla1278,
tief1243,Tiefoic,,,,tief1243,,,atla1278,
cent2243,Central Gur,,,,cent2243,,,atla1278,
samu1243,Samu,,,,samu1243,,,atla1278,
tusi1238,Tusia,,,,tusi1238,,,atla1278,
viem1243,Viemo,Africa,10.8429,-3.84128,viem1243,vig,BF,atla1278,
kula1283,Kulango-Lorom,,,,kula1283,,,atla1278,
tief1242,Tiefo-Daramandugu,Africa,10.7184,-4.52619,tief1242,tiq,BF,atla1278,
tief1244,Tiefo-Nyafogo-Numudara,Africa,10.85,-4.45,tief1244,,BF,atla1278,
noum1238,Noumoudara-Koumoudara,Africa,,,noum1238,,,atla1278,tief1244
dram1239,Nyarafo,Africa,,,dram1239,,,atla1278,tief1244
nort2777,Northern Central Gur,,,,nort2777,,,atla1278,
sout3164,Southern Central Gur,,,,sout3164,,,atla1278,
tula1256,Tula-Longuda,,,,tula1256,,,atla1278,
bwam1248,Bwamu-Oti-Volta,,,,bwam1248,,,atla1278,
koro1298,Koromfé,Africa,14.046,-1.96187,koro1298,kfz,BF;ML,atla1278,
otiv1239,Oti-Volta,,,,otiv1239,,,atla1278,
bwam1247,Bwamu,,,,bwam1247,,,atla1278,
nucl1743,Nuclear Oti-Volta,,,,nucl1743,,,atla1278,
buli1253,Buli-Koma,,,,buli1253,,,atla1278,
gurm1247,Gurma-Yom-Oti-Volta Occidental,,,,gurm1247,,,atla1278,
otiv1240,Oti-Volta Oriental,,,,otiv1240,,,atla1278,
gurm1248,Gurma-Yom-Naudem,,,,gurm1248,,,atla1278,
west2461,Oti-Volta Occidental,,,,west2461,,,atla1278,
yomn1239,Yom-Nawdm,,,,yomn1239,,,atla1278,
gurm1249,Gurma,,,,gurm1249,,,atla1278,
yomm1242,Yom,Africa,9.87186,1.81099,yomm1242,pil,BJ,atla1278,
nawd1238,Nawdm,Africa,7.17037,0.58553,nawd1238,nmz,GH;TG,atla1278,
gurm1250,Gurma B,,,,gurm1250,,,atla1278,
ntch1241,Gurma A,,,,ntch1241,,,atla1278,
gour1248,Gourmantche-Moba,,,,gour1248,,,atla1278,
konk1271,Konkomba-Gangam,,,,konk1271,,,atla1278,
gour1243,Gourmanchéma,Africa,11.6711,1.28489,gour1243,gux,BJ;BF;NE;TG,atla1278,
moba1243,Moba-Bimoba,,,,moba1243,,,atla1278,
nort2778,Northern Gourmanchema,Africa,,,nort2778,,,atla1278,gour1243
sout2788,Southern Gourmanchema,Africa,,,sout2788,,,atla1278,gour1243
cent2024,Central Gourmanchema,Africa,,,cent2024,,,atla1278,gour1243
bimo1239,Bimoba,Africa,10.4575,0.06121,bimo1239,bim,GH;TG,atla1278,
moba1244,Moba,Africa,10.9496,0.159565,moba1244,mfq,BF;GH;TG,atla1278,
natc1248,Natchaba,Africa,,,natc1248,,,atla1278,moba1244
konk1269,Konkomba,Africa,9.82224,0.2783,konk1269,xon,GH;TG,atla1278,
ngan1299,Ngangam,Africa,10.2523,0.70509,ngan1299,gng,BJ;GH;TG,atla1278,
lich1242,Lichabool-Nalong,Africa,,,lich1242,,,atla1278,konk1269
ligb1243,Ligbeln,Africa,,,ligb1243,,,atla1278,konk1269
lina1244,Linafiel,Africa,,,lina1244,,,atla1278,konk1269
limo1247,Limonkpel,Africa,,,limo1247,,,atla1278,konk1269
liko1247,Likoonli,Africa,,,liko1247,,,atla1278,konk1269
moti1240,Motiem,Africa,,,moti1240,,,atla1278,ngan1299
koum1238,Koumongou,Africa,,,koum1238,,,atla1278,ngan1299
ntch1242,Ntcham,Africa,9.23971,0.599275,ntch1242,bud,GH;TG,atla1278,
akas1242,Akaselem,Africa,8.8858,1.37035,akas1242,aks,TG,atla1278,
bita1250,Bitaapul,Africa,,,bita1250,,,atla1278,ntch1242
ntaa1241,Ntaapum,Africa,,,ntaa1241,,,atla1278,ntch1242
ceem1238,Ceemba,Africa,,,ceem1238,,,atla1278,ntch1242
ncan1244,Ncanm,Africa,,,ncan1244,,,atla1278,ntch1242
lina1243,Linangmanli,Africa,,,lina1243,,,atla1278,ntch1242
notr1240,Notre,Africa,10.7025,1.27435,notr1240,bly,BJ,atla1278,
nucl1748,Nuclear Oti-Volta Occidental,,,,nucl1748,,,atla1278,
sout3205,Southeast Western Oti-Volta,,,,sout3205,,,atla1278,
nort3234,Northwest Oti-Volta,,,,nort3234,,,atla1278,
kama1375,Kamara-Hanga,,,,kama1375,,,atla1278,
kusa1250,Kusaal,Africa,10.9703,-0.38756,kusa1250,kus,BF;GH;TG,atla1278,
mamp1246,Mampruli-Dagbani,,,,mamp1246,,,atla1278,
hang1258,Hanga,Africa,9.33929,-1.57833,hang1258,hag,GH,atla1278,
kama1357,Kamara,Africa,8.93891,-2.34944,kama1357,jmr,GH,atla1278,
sout2792,Southern Hanga,Africa,,,sout2792,,,atla1278,hang1258
nort2781,Northern Hanga,Africa,,,nort2781,,,atla1278,hang1258
muru1267,Murugu,Africa,,,muru1267,,,atla1278,hang1258
damo1238,Damongo,Africa,,,damo1238,,,atla1278,hang1258
lang1319,Langantere,Africa,,,lang1319,,,atla1278,hang1258
bowe1238,Bowena,Africa,,,bowe1238,,,atla1278,hang1258
yazo1238,Yazori,Africa,,,yazo1238,,,atla1278,hang1258
toen1238,Toende,Africa,,,toen1238,,,atla1278,kusa1250
ango1253,Angole,Africa,,,ango1253,,,atla1278,kusa1250
mamp1244,Mampruli,Africa,10.3884,-0.74675,mamp1244,maw,GH;TG,atla1278,
dagb1246,Dagbani,Africa,9.64745,-0.43227,dagb1246,dag,GH;TG,atla1278,
east2395,Eastern Mampruli,Africa,,,east2395,,,atla1278,mamp1244
west2462,Western Mampruli,Africa,,,west2462,,,atla1278,mamp1244
nanu1239,Nanuni,Africa,,,nanu1239,,,atla1278,dagb1246
safa1246,Safaliba-Dagaare,,,,safa1246,,,atla1278,
moss1237,Mossi-Farefare,,,,moss1237,,,atla1278,
daga1276,Dagaaric,,,,daga1276,,,atla1278,
safa1243,Safaliba,Africa,8.93768,-2.58467,safa1243,saf,CI;GH,atla1278,
cent2291,Central-South Dagaric,,,,cent2291,,,atla1278,
nort3237,North-West Dagaric,,,,nort3237,,,atla1278,
sout2789,Central Dagaare,Africa,10.4226,-2.52265,sout2789,dga,BF;GH,atla1278,
sout3209,South Dagaric,,,,sout3209,,,atla1278,
daga1272,Dagaari Dioula,Africa,11.6839,-2.48569,daga1272,dgd,BF,atla1278,
wali1263,Wali (Ghana),Africa,10.0212,-2.31263,wali1263,wlx,GH,atla1278,
cher1272,Cherii,Africa,,,cher1272,,,atla1278,wali1263
doli1238,'Dolimi,Africa,,,doli1238,,,atla1278,wali1263
fufu1238,Fufula,Africa,,,fufu1238,,,atla1278,wali1263
bule1242,'Bulengee,Africa,,,bule1242,,,atla1278,wali1263
yeri1239,Yeri Waali,Africa,,,yeri1239,,,atla1278,wali1263
biri1257,Birifor,,,,biri1257,,,atla1278,
nort2780,Northern Dagara,Africa,11.0441,-3.0124,nort2780,dgi,BF;GH,atla1278,
malb1235,Malba Birifor,Africa,9.78465,-2.90623,malb1235,bfo,BF;CI;GH,atla1278,
sout2790,Southern Birifor,Africa,9.2873,-2.72672,sout2790,biv,BF;CI;GH,atla1278,
wile1238,Wile,Africa,,,wile1238,,,atla1278,malb1235
biri1258,Northern Birifor,Africa,,,biri1258,,,atla1278,malb1235
wule1238,Wule,Africa,,,wule1238,,,atla1278,nort2780
lobe1241,Lober,Africa,,,lobe1241,,,atla1278,nort2780
nura1238,Nura,Africa,,,nura1238,,,atla1278,nort2780
fraf1239,Farefareic,,,,fraf1239,,,atla1278,
moss1238,Mossic,,,,moss1238,,,atla1278,
nabi1240,Nabit,Africa,10.857778,-0.671111,nabi1240,,GH,atla1278,
fare1241,Farefare,Africa,11.0918,-0.81109,fare1241,gur,BF;GH,atla1278,
gude1239,Gudeni,Africa,,,gude1239,,,atla1278,fare1241
guru1262,Gurune,Africa,,,guru1262,,,atla1278,fare1241
boon1238,Booni,Africa,,,boon1238,,,atla1278,fare1241
taln1239,Talni,Africa,,,taln1239,,,atla1278,fare1241
nank1248,Nankani,Africa,,,nank1248,,,atla1278,fare1241
fraf1238,Frafra,Africa,,,fraf1238,,,atla1278,fare1241
nank1249,Nankana,Africa,,,nank1249,,,atla1278,fare1241
kant1249,Kantosi,Africa,10.9703,-1.92807,kant1249,xkt,BF;GH,atla1278,
moss1236,Mossi,Africa,11.95,-1.32,moss1236,mos,BF;CI;GH;ML;TG,atla1278,
ouap1235,Ouapadoupou,Africa,,,ouap1235,,,atla1278,moss1236
zaor1238,Zaore,Africa,,,zaor1238,,,atla1278,moss1236
sare1239,Saremdé,Africa,,,sare1239,,,atla1278,moss1236
yaad1238,Yaadré,Africa,,,yaad1238,,,atla1278,moss1236
yana1270,Yana (Mossi),Africa,,,yana1270,,,atla1278,moss1236
taol1236,Taolendé,Africa,,,taol1236,,,atla1278,moss1236
yaan1236,Yaande,Africa,,,yaan1236,,,atla1278,moss1236
waam1245,Waama-Tayari-Ditammari,,,,waam1245,,,atla1278,
bial1238,Biali,Africa,11.0382,1.08259,bial1238,beh,BJ;BF;TG,atla1278,
waam1244,Waama,Africa,10.5956,1.65318,waam1244,wwa,BJ,atla1278,
taya1258,Tayari-Ditammari,,,,taya1258,,,atla1278,
nucl1367,Nuclear Waama,Africa,,,nucl1367,,,atla1278,waam1244
tang1342,Tangamma,Africa,,,tang1342,,,atla1278,waam1244
nate1242,Nateni,Africa,10.5191,1.21879,nate1242,ntm,BJ,atla1278,
dita1239,Ditammaric,,,,dita1239,,,atla1278,
nucl1366,Nuclear Nateni,Africa,,,nucl1366,,,atla1278,nate1242
kunt1238,Kunteni,Africa,,,kunt1238,,,atla1278,nate1242
taya1251,Tayari,Africa,,,taya1251,,,atla1278,nate1242
okon1238,Okoni,Africa,,,okon1238,,,atla1278,nate1242
mbel1240,Mbelime,Africa,10.4532,0.95645,mbel1240,mql,BJ;TG,atla1278,
dita1238,Ditammari,Africa,10.1614,1.18045,dita1238,tbz,BJ;TG,atla1278,
west2460,Western Ditammari,Africa,,,west2460,,,atla1278,dita1238
east2394,Eastern Ditammari,Africa,,,east2394,,,atla1278,dita1238
tiho1238,Tihoun,Africa,,,tiho1238,,,atla1278,bial1238
ping1242,Pingou,Africa,,,ping1242,,,atla1278,bial1238
tang1343,Tangeta,Africa,,,tang1343,,,atla1278,bial1238
porg1241,Porga,Africa,,,porg1241,,,atla1278,bial1238
goua1238,Gouande,Africa,,,goua1238,,,atla1278,bial1238
mate1256,Materi,Africa,,,mate1256,,,atla1278,bial1238
dass1239,Dassari,Africa,,,dass1239,,,atla1278,bial1238
buli1254,Buli (Ghana),Africa,10.5763,-1.26748,buli1254,bwu,GH,atla1278,
konn1242,Konni,Africa,10.2368,-1.54376,konn1242,kma,GH,atla1278,
nucl1742,Nuclear Bwamu,,,,nucl1742,,,atla1278,
bomu1247,Bomu,Africa,12.3816,-4.538,bomu1247,bmq,BF;ML,atla1278,
laal1241,Láá Láá Bwamu,Africa,11.6524,-3.17735,laal1241,bwj,BF,atla1278,
buam1238,Buamu,Africa,11.1687,-3.50303,buam1238,box,BF;ML,atla1278,
cwib1235,Cwi Bwamu,Africa,11.4182,-2.95115,cwib1235,bwy,BF,atla1278,
ouar1238,Ouarkoye,Africa,,,ouar1238,,,atla1278,buam1238
dwem1238,Dwemu,Africa,,,dwem1238,,,atla1278,bomu1247
daha1240,Dahanmu,Africa,,,daha1240,,,atla1278,bomu1247
wahu1238,Wahu,Africa,,,wahu1238,,,atla1278,bomu1247
tere1274,Terekongo,Africa,,,tere1274,,,atla1278,bomu1247
togo1253,Togo,Africa,,,togo1253,,,atla1278,bomu1247
bomb1259,Bomborokuy,Africa,,,bomb1259,,,atla1278,bomu1247
maoo1244,Mao,Africa,,,maoo1244,,,atla1278,bomu1247
koni1258,Koniko,Africa,,,koni1258,,,atla1278,bomu1247
mand1420,Mandiakuy,Africa,,,mand1420,,,atla1278,bomu1247
east2392,Eastern Koromfe,Africa,,,east2392,,,atla1278,koro1298
west2459,Western Koromfe,Africa,,,west2459,,,atla1278,koro1298
baat1238,Baatonum,Africa,9.63186,2.99607,baat1238,bba,BJ;NG,atla1278,
gand1254,Kaansa-Dogose,,,,gand1254,,,atla1278,
dogo1293,Dogoso-Khe,,,,dogo1293,,,atla1278,
lobi1246,Lobiri-Jaane,,,,lobi1246,,,atla1278,
kirm1250,Kirma-Tyurama,,,,kirm1250,,,atla1278,
grus1239,Grusi,,,,grus1239,,,atla1278,
kaan1246,Kaansa,Africa,10.1675,-3.70994,kaan1246,gna,BF,atla1278,
dogo1300,Dogose-Khisa,,,,dogo1300,,,atla1278,
kpat1245,Kpatogo,Africa,,,kpat1245,,,atla1278,kaan1246
nucl1369,Nuclear Kaansa,Africa,,,nucl1369,,,atla1278,kaan1246
khis1238,Khisa,Africa,9.72099,-4.05416,khis1238,kqm,BF;CI,atla1278,
dogo1295,Dogosé,Africa,10.1899,-4.1493,dogo1295,dos,BF;CI,atla1278,
klam1253,Klamaasise,Africa,,,klam1253,,,atla1278,dogo1295
luti1242,Lutise,Africa,,,luti1242,,,atla1278,dogo1295
suku1258,Sukurase,Africa,,,suku1258,,,atla1278,dogo1295
gbey1245,Gbeyãse,Africa,,,gbey1245,,,atla1278,dogo1295
gbog1238,Gbogorose,Africa,,,gbog1238,,,atla1278,dogo1295
mesi1242,Mesise,Africa,,,mesi1242,,,atla1278,dogo1295
dogo1294,Dogoso,Africa,10.0489,-4.35805,dogo1294,dgs,BF;CI,atla1278,
khee1238,Khe,Africa,9.79704,-4.24384,khee1238,kqg,BF;CI,atla1278,
lobi1245,Lobi,Africa,9.96122,-3.336,lobi1245,lob,BF;CI;GH,atla1278,
dyan1251,Dyan,Africa,10.8342,-3.59179,dyan1251,dya,BF,atla1278,
gong1254,Gongon Lobi,Africa,,,gong1254,,,atla1278,lobi1245
zang1250,Zanga,Africa,,,zang1250,,,atla1278,dyan1251
turk1306,Turka,Africa,10.7114,-4.92082,turk1306,tuz,BF;CI,atla1278,
cerm1238,Cerma,Africa,10.1245,-4.94917,cerm1238,cme,BF;CI,atla1278,
bere1249,Beregadougou-Toumousseni,Africa,,,bere1249,,,atla1278,turk1306
doun1238,Douna,Africa,,,doun1238,,,atla1278,turk1306
nian1243,Niangoloko-Diarabakoko,Africa,,,nian1243,,,atla1278,cerm1238
soub1241,Soubakanedougou,Africa,,,soub1241,,,atla1278,cerm1238
goui1239,Gouindougouba,Africa,,,goui1239,,,atla1278,cerm1238
banf1238,Banfora-Sienena,Africa,,,banf1238,,,atla1278,cerm1238
nort2782,Northern Grusi,,,,nort2782,,,atla1278,
east2740,East-West Grusi,,,,east2740,,,atla1278,
nuna1234,Nuna-Kasem,,,,nuna1234,,,atla1278,
kala1383,Kalamsé,Africa,13.6106,-3.10033,kala1383,knz,BF;ML,atla1278,
pana1295,Pana (Burkina Faso),Africa,13.3501,-3.36685,pana1295,pnq,BF;ML,atla1278,
lyel1241,Lyélé,Africa,12.4305,-2.59229,lyel1241,lee,BF,atla1278,
nuni1253,Nuni,,,,nuni1253,,,atla1278,
kase1253,Kasem,Africa,11.0824,-1.39076,kase1253,xsm,BF;GH,atla1278,
nort2784,Northern Nuni,Africa,12.131,-2.98206,nort2784,nuv,BF,atla1278,
sout2795,Southern Nuni,Africa,11.5186,-2.14385,sout2795,nnw,BF;GH,atla1278,
nort2786,Northeastern Nuni,Africa,,,nort2786,,,atla1278,nort2784
nort2785,Northwestern Nuni,Africa,,,nort2785,,,atla1278,nort2784
mica1242,Micari,Africa,,,mica1242,,,atla1278,sout2795
bwan1240,Bwana,Africa,,,bwan1240,,,atla1278,sout2795
basi1246,Basinyari,Africa,,,basi1246,,,atla1278,sout2795
gori1239,Gori,Africa,,,gori1239,,,atla1278,sout2795
sank1251,Sankura,Africa,,,sank1251,,,atla1278,sout2795
yati1238,Yatini,Africa,,,yati1238,,,atla1278,sout2795
nunu1249,Nunuma,Africa,,,nunu1249,,,atla1278,kase1253
east2396,East Kasem,Africa,,,east2396,,,atla1278,kase1253
west2463,West Kasem,Africa,,,west2463,,,atla1278,kase1253
fere1246,Fere,Africa,,,fere1246,,,atla1278,kase1253
lela1244,Lela,Africa,,,lela1244,,,atla1278,kase1253
nucl1368,Nuclear Kasem,Africa,,,nucl1368,,,atla1278,kase1253
logr1238,Logremma,Africa,,,logr1238,,,atla1278,kala1383
kaso1238,Kasoma,Africa,,,kaso1238,,,atla1278,kala1383
pana1297,Pana North,Africa,,,pana1297,,,atla1278,pana1295
pana1296,Pana South,Africa,,,pana1296,,,atla1278,pana1295
kand1294,Kandéré,Africa,,,kand1294,,,atla1278,lyel1241
cent2025,Central Lyélé,Africa,,,cent2025,,,atla1278,lyel1241
nort2783,Northern Lyélé,Africa,,,nort2783,,,atla1278,lyel1241
sout2794,Southern Lyélé,Africa,,,sout2794,,,atla1278,lyel1241
west2837,Western Grusi,,,,west2837,,,atla1278,
east2397,Eastern Grusi,,,,east2397,,,atla1278,
winy1241,Winyé,Africa,11.8239,-2.97518,winy1241,kst,BF,atla1278,
sisa1247,Sisaala-Chakali,,,,sisa1247,,,atla1278,
siti1241,Siti,Africa,9.1667,-2.75,siti1241,,CI,atla1278,
phui1238,Phuie,Africa,11.02348,-3.47165,phui1238,pug,BF,atla1278,
chak1272,Chakalic,,,,chak1272,,,atla1278,
sisa1248,Sisaala,,,,sisa1248,,,atla1278,
chak1273,Chakali-Tamprusi-Vagala,,,,chak1273,,,atla1278,
degg1238,Deg,Africa,8.43846,-2.28724,degg1238,mzw,CI;GH,atla1278,
vagl1239,Vagla,Africa,9.33848,-2.31333,vagl1239,vag,GH,atla1278,
chak1274,Chakali-Tamprusi,,,,chak1274,,,atla1278,
buge1238,Buge,Africa,,,buge1238,,,atla1278,vagl1239
bole1245,Bole (Ghana),Africa,,,bole1245,,,atla1278,vagl1239
chak1271,Chakali,Africa,9.83446,-1.90181,chak1271,cli,GH,atla1278,
tamp1252,Tampulma,Africa,9.75577,-1.35467,tamp1252,tpm,GH,atla1278,
mang1388,Mangum,Africa,,,mang1388,,,atla1278,degg1238
boee1238,Boe,Africa,,,boee1238,,,atla1278,degg1238
long1388,Longoro,Africa,,,long1388,,,atla1278,degg1238
nort3229,Northwestern Sisaala,,,,nort3229,,,atla1278,
paas1238,Paasaal,Africa,10.2004,-1.8048,paas1238,sig,GH,atla1278,
tumu1242,Tumulung Sisaala,Africa,10.63451,-1.79707,tumu1242,sil,GH,atla1278,
west2465,Western Sisaala,Africa,10.8561,-2.36423,west2465,ssl,GH,atla1278,
siss1242,Sissala of Burkina Faso,Africa,11.0916,-2.38217,siss1242,sld,BF;GH,atla1278,
pasa1241,Pasaali,Africa,,,pasa1241,,,atla1278,paas1238
gilb1242,Gilbagala,Africa,,,gilb1242,,,atla1278,paas1238
gilb1243,Gil Bagale,Africa,,,gilb1243,,,atla1278,tumu1242
potu1239,Potule,Africa,,,potu1239,,,atla1278,tumu1242
nsih1238,Nsihaa,Africa,,,nsih1238,,,atla1278,tumu1242
isal1239,Isala,Africa,,,isal1239,,,atla1278,tumu1242
temc1234,Tem-Chala,,,,temc1234,,,atla1278,
kabi1265,Kabiyeic,,,,kabi1265,,,atla1278,
temm1241,Tem,Africa,8.967,1.136,temm1241,kdh,BJ;GH;TG,atla1278,
bago1247,Bago-Delo-Cala,,,,bago1247,,,atla1278,
delo1241,Delo-Cala,,,,delo1241,,,atla1278,
bago1245,Bago-Kusuntu,Africa,8.52697,1.41214,bago1245,bqg,TG,atla1278,
delo1240,Delo,Africa,7.90997,0.59728,delo1240,ntr,GH;TG,atla1278,
chal1269,Chala,Africa,8.00089,0.50896,chal1269,cll,GH,atla1278,
bago1246,Bago,Africa,,,bago1246,,,atla1278,bago1245
kusu1251,Kusuntu,Africa,,,kusu1251,,,atla1278,bago1245
kabi1261,Kabiyé,Africa,8.96816,0.495023,kabi1261,kbp,BJ;GH;TG,atla1278,
lukp1238,Lukpa,Africa,9.51949,1.66954,lukp1238,dop,BJ;TG,atla1278,
lama1275,Lama (Togo),Africa,8.66954,0.833293,lama1275,las,BJ;GH;TG,atla1278,
lama1274,Lama-Tissi,Africa,,,lama1274,,,atla1278,kabi1261
kija1238,Kijang,Africa,,,kija1238,,,atla1278,kabi1261
bouf1238,Boufale,Africa,,,bouf1238,,,atla1278,kabi1261
kewe1235,Kewe,Africa,,,kewe1235,,,atla1278,kabi1261
defa1249,Defale,Africa,,,defa1249,,,atla1278,lama1275
kadj1238,Kadjala,Africa,,,kadj1238,,,atla1278,lama1275
kand1295,Kande (Togo),Africa,,,kand1295,,,atla1278,lama1275
long1389,Longuda,Africa,9.75787,11.8378,long1389,lnu,NG,atla1278,
tula1250,Tula-Waja,,,,tula1250,,,atla1278,
nyat1244,Nya Tariya,Africa,,,nyat1244,,,atla1278,long1389
nyag1245,Nya Gwanda,Africa,,,nyag1245,,,atla1278,long1389
nyad1240,Nya Dele,Africa,,,nyad1240,,,atla1278,long1389
nyag1244,Nya Guyuwa,Africa,,,nyag1244,,,atla1278,long1389
nyac1238,Nya Ceriya,Africa,,,nyac1238,,,atla1278,long1389
tula1251,Tulaic,,,,tula1251,,,atla1278,
waja1259,Waja,Africa,9.91175,11.7206,waja1259,wja,NG,atla1278,
tula1257,Tula-Ma-Yebu,,,,tula1257,,,atla1278,
tsoo1241,Tso,Africa,9.53256,11.4972,tsoo1241,ldp,NG,atla1278,
diji1241,Dijim-Bwilim,Africa,9.67567,11.5201,diji1241,cfa,NG,atla1278,
awak1249,Awak-Kamo,,,,awak1249,,,atla1278,
nucl1371,Nuclear Tulaic,,,,nucl1371,,,atla1278,
kamo1254,Kamo,Africa,10.0602,11.2712,kamo1254,kcq,NG,atla1278,
awak1250,Awak,Africa,9.86334,11.3291,awak1250,awo,NG,atla1278,
dadi1249,Dadiya,Africa,9.62705,11.3587,dadi1249,dbd,NG,atla1278,
bang1348,Bangwinji,Africa,9.57157,11.2022,bang1348,bsj,NG,atla1278,
tula1252,Tula,Africa,9.84629,11.52551,tula1252,tul,NG,atla1278,
loof1242,Loofaa,Africa,,,loof1242,,,atla1278,dadi1249
tung1285,Tunga,Africa,,,tung1285,,,atla1278,dadi1249
kook1241,Kookwila,Africa,,,kook1241,,,atla1278,dadi1249
loof1241,Loofiyo,Africa,,,loof1241,,,atla1278,dadi1249
kaal1239,Kaalo,Africa,,,kaal1239,,,atla1278,bang1348
naab1242,Naaban,Africa,,,naab1242,,,atla1278,bang1348
kutu1261,Kutule,Africa,,,kutu1261,,,atla1278,tula1252
yili1248,Yili,Africa,,,yili1248,,,atla1278,tula1252
baul1240,Baule,Africa,,,baul1240,,,atla1278,tula1252
swab1243,Swabou,Africa,,,swab1243,,,atla1278,tsoo1241
gusu1241,Gusubou,Africa,,,gusu1241,,,atla1278,tsoo1241
berb1238,Berbou,Africa,,,berb1238,,,atla1278,tsoo1241
bwil1244,Bwilim,Africa,,,bwil1244,,,atla1278,diji1241
diji1242,Dijim,Africa,,,diji1242,,,atla1278,diji1241
nucl1370,Wajan Kasa,Africa,,,nucl1370,,,atla1278,waja1259
deru1238,Deruwo,Africa,,,deru1238,,,atla1278,waja1259
nati1243,Natioro,Africa,10.7176,-5.19517,nati1243,nti,BF,atla1278,
pale1262,Palen,Africa,10.6201,-5.3591,pale1262,pnl,BF,atla1278,
wara1292,Samue,Africa,10.7283,-5.37515,wara1292,wbf,BF;ML,atla1278,
gina1239,Ginaourou,Africa,,,gina1239,,,atla1278,nati1243
